datetime,year,month,day,hour,lunYear,lunMonth,lunDay,temperature,precipitationform,precipitationprob,humidity,windspeed,winddirection,cloud,precipitation,snow,sunrise,sunset,sunshine
2020-10-02 16:00:00,2020.0,10.0,2.0,16.0,2020.0,8.0,16.0,21.666666666666668,0.3333333333333333,40.0,73.33333333333333,6.366666666666666,221.0,4.0,3.333333333333333,0.0,6.0,18.0,12.0
2020-10-02 17:00:00,2020.0,10.0,2.0,17.0,2020.0,8.0,16.0,21.33333333333333,0.6666666666666666,50.0,76.66666666666667,5.933333333333334,223.0,4.0,4.166666666666667,0.0,6.0,18.0,12.0
2020-10-02 18:00:00,2020.0,10.0,2.0,18.0,2020.0,8.0,16.0,21.0,1.0,60.0,80.0,5.5,225.0,4.0,5.0,0.0,6.0,18.0,12.0
2020-10-02 19:00:00,2020.0,10.0,2.0,19.0,2020.0,8.0,16.0,20.33333333333333,0.6666666666666667,40.0,80.0,4.166666666666667,241.3333333333333,3.0,4.166666666666667,0.0,6.0,18.0,12.0
2020-10-02 20:00:00,2020.0,10.0,2.0,20.0,2020.0,8.0,16.0,19.666666666666668,0.3333333333333333,20.0,80.0,2.833333333333333,257.6666666666667,2.0,3.333333333333333,0.0,6.0,18.0,12.0
2020-10-02 21:00:00,2020.0,10.0,2.0,21.0,2020.0,8.0,16.0,19.0,0.0,0.0,80.0,1.5,274.0,1.0,2.5,0.0,6.0,18.0,12.0
2020-10-02 22:00:00,2020.0,10.0,2.0,22.0,2020.0,8.0,16.0,18.666666666666668,0.0,6.666666666666667,81.66666666666667,1.4666666666666666,292.6666666666667,1.6666666666666663,1.6666666666666663,0.0,6.0,18.0,12.0
2020-10-02 23:00:00,2020.0,10.0,2.0,23.0,2020.0,8.0,16.0,18.33333333333333,0.0,13.333333333333334,83.33333333333333,1.4333333333333331,311.3333333333333,2.333333333333333,0.833333333333333,0.0,6.0,18.0,12.0
2020-10-03 00:00:00,2020.0,10.0,3.0,0.0,2020.0,8.0,17.0,18.0,0.0,20.0,85.0,1.4,330.0,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-03 01:00:00,2020.0,10.0,3.0,1.0,2020.0,8.0,17.0,17.333333333333332,0.0,20.0,85.0,1.4,333.0,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-03 02:00:00,2020.0,10.0,3.0,2.0,2020.0,8.0,17.0,16.666666666666668,0.0,20.0,85.0,1.4,336.0,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-03 03:00:00,2020.0,10.0,3.0,3.0,2020.0,8.0,17.0,16.0,0.0,20.0,85.0,1.4,339.0,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-03 04:00:00,2020.0,10.0,3.0,4.0,2020.0,8.0,17.0,16.0,0.0,23.33333333333333,85.0,1.3,341.0,3.333333333333333,0.0,0.0,6.0,18.0,12.0
2020-10-03 05:00:00,2020.0,10.0,3.0,5.0,2020.0,8.0,17.0,16.0,0.0,26.666666666666668,85.0,1.2,343.0,3.6666666666666665,0.0,0.0,6.0,18.0,12.0
2020-10-03 06:00:00,2020.0,10.0,3.0,6.0,2020.0,8.0,17.0,16.0,0.0,30.0,85.0,1.1,345.0,4.0,0.0,0.0,6.0,18.0,12.0
2020-10-03 07:00:00,2020.0,10.0,3.0,7.0,2020.0,8.0,17.0,16.666666666666668,0.0,30.0,81.66666666666667,1.1,346.6666666666667,4.0,0.0,0.0,6.0,18.0,12.0
2020-10-03 08:00:00,2020.0,10.0,3.0,8.0,2020.0,8.0,17.0,17.333333333333332,0.0,30.0,78.33333333333333,1.1,348.3333333333333,4.0,0.0,0.0,6.0,18.0,12.0
2020-10-03 09:00:00,2020.0,10.0,3.0,9.0,2020.0,8.0,17.0,18.0,0.0,30.0,75.0,1.1,350.0,4.0,0.0,0.0,6.0,18.0,12.0
2020-10-03 10:00:00,2020.0,10.0,3.0,10.0,2020.0,8.0,17.0,19.0,0.0,30.0,68.33333333333333,1.3333333333333337,343.6666666666667,4.0,0.0,0.0,6.0,18.0,12.0
2020-10-03 11:00:00,2020.0,10.0,3.0,11.0,2020.0,8.0,17.0,20.0,0.0,30.0,61.66666666666666,1.5666666666666669,337.3333333333333,4.0,0.0,0.0,6.0,18.0,12.0
2020-10-03 12:00:00,2020.0,10.0,3.0,12.0,2020.0,8.0,17.0,21.0,0.0,30.0,55.0,1.8,331.0,4.0,0.0,0.0,6.0,18.0,12.0
2020-10-03 13:00:00,2020.0,10.0,3.0,13.0,2020.0,8.0,17.0,21.0,0.0,30.0,55.0,1.9,327.0,4.0,0.0,0.0,6.0,18.0,12.0
2020-10-03 14:00:00,2020.0,10.0,3.0,14.0,2020.0,8.0,17.0,21.0,0.0,30.0,55.0,2.0,323.0,4.0,0.0,0.0,6.0,18.0,12.0
2020-10-03 15:00:00,2020.0,10.0,3.0,15.0,2020.0,8.0,17.0,21.0,0.0,30.0,55.0,2.1,319.0,4.0,0.0,0.0,6.0,18.0,12.0
2020-10-03 16:00:00,2020.0,10.0,3.0,16.0,2020.0,8.0,17.0,20.33333333333333,0.0,20.0,56.66666666666666,1.9,325.0,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-03 17:00:00,2020.0,10.0,3.0,17.0,2020.0,8.0,17.0,19.666666666666668,0.0,10.0,58.333333333333336,1.7,331.0,2.0,0.0,0.0,6.0,18.0,12.0
2020-10-03 18:00:00,2020.0,10.0,3.0,18.0,2020.0,8.0,17.0,19.0,0.0,0.0,60.0,1.5,337.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-03 19:00:00,2020.0,10.0,3.0,19.0,2020.0,8.0,17.0,18.33333333333333,0.0,0.0,61.66666666666666,1.3666666666666667,339.6666666666667,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-03 20:00:00,2020.0,10.0,3.0,20.0,2020.0,8.0,17.0,17.666666666666668,0.0,0.0,63.333333333333336,1.2333333333333334,342.3333333333333,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-03 21:00:00,2020.0,10.0,3.0,21.0,2020.0,8.0,17.0,17.0,0.0,0.0,65.0,1.1,345.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-03 22:00:00,2020.0,10.0,3.0,22.0,2020.0,8.0,17.0,16.666666666666668,0.0,0.0,66.66666666666667,1.1333333333333333,341.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-03 23:00:00,2020.0,10.0,3.0,23.0,2020.0,8.0,17.0,16.333333333333332,0.0,0.0,68.33333333333333,1.1666666666666667,337.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-04 00:00:00,2020.0,10.0,4.0,0.0,2020.0,8.0,18.0,16.0,0.0,0.0,70.0,1.2,333.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-04 01:00:00,2020.0,10.0,4.0,1.0,2020.0,8.0,18.0,16.0,0.0,6.666666666666667,71.66666666666667,1.2666666666666666,334.3333333333333,1.6666666666666663,0.0,0.0,6.0,18.0,12.0
2020-10-04 02:00:00,2020.0,10.0,4.0,2.0,2020.0,8.0,18.0,16.0,0.0,13.333333333333334,73.33333333333333,1.3333333333333333,335.6666666666667,2.333333333333333,0.0,0.0,6.0,18.0,12.0
2020-10-04 03:00:00,2020.0,10.0,4.0,3.0,2020.0,8.0,18.0,16.0,0.0,20.0,75.0,1.4,337.0,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-04 04:00:00,2020.0,10.0,4.0,4.0,2020.0,8.0,18.0,15.666666666666666,0.0,20.0,76.66666666666667,1.3,335.6666666666667,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-04 05:00:00,2020.0,10.0,4.0,5.0,2020.0,8.0,18.0,15.333333333333334,0.0,20.0,78.33333333333333,1.2,334.3333333333333,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-04 06:00:00,2020.0,10.0,4.0,6.0,2020.0,8.0,18.0,15.0,0.0,20.0,80.0,1.1,333.0,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-04 07:00:00,2020.0,10.0,4.0,7.0,2020.0,8.0,18.0,16.0,0.0,20.0,75.0,1.2666666666666668,315.6666666666667,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-04 08:00:00,2020.0,10.0,4.0,8.0,2020.0,8.0,18.0,17.0,0.0,20.0,70.0,1.4333333333333331,298.3333333333333,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-04 09:00:00,2020.0,10.0,4.0,9.0,2020.0,8.0,18.0,18.0,0.0,20.0,65.0,1.6,281.0,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-04 10:00:00,2020.0,10.0,4.0,10.0,2020.0,8.0,18.0,19.0,0.0,20.0,61.66666666666666,1.9,273.3333333333333,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-04 11:00:00,2020.0,10.0,4.0,11.0,2020.0,8.0,18.0,20.0,0.0,20.0,58.333333333333336,2.2,265.6666666666667,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-04 12:00:00,2020.0,10.0,4.0,12.0,2020.0,8.0,18.0,21.0,0.0,20.0,55.0,2.5,258.0,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-04 13:00:00,2020.0,10.0,4.0,13.0,2020.0,8.0,18.0,21.0,0.0,20.0,56.66666666666666,2.933333333333333,262.0,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-04 14:00:00,2020.0,10.0,4.0,14.0,2020.0,8.0,18.0,21.0,0.0,20.0,58.333333333333336,3.3666666666666667,266.0,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-04 15:00:00,2020.0,10.0,4.0,15.0,2020.0,8.0,18.0,21.0,0.0,20.0,60.0,3.8,270.0,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-04 16:00:00,2020.0,10.0,4.0,16.0,2020.0,8.0,18.0,19.666666666666668,0.0,20.0,56.66666666666666,4.266666666666667,283.3333333333333,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-04 17:00:00,2020.0,10.0,4.0,17.0,2020.0,8.0,18.0,18.33333333333333,0.0,20.0,53.333333333333336,4.733333333333333,296.6666666666667,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-04 18:00:00,2020.0,10.0,4.0,18.0,2020.0,8.0,18.0,17.0,0.0,20.0,50.0,5.2,310.0,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-04 19:00:00,2020.0,10.0,4.0,19.0,2020.0,8.0,18.0,15.666666666666666,0.0,20.0,51.66666666666666,5.233333333333333,316.6666666666667,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-04 20:00:00,2020.0,10.0,4.0,20.0,2020.0,8.0,18.0,14.333333333333334,0.0,20.0,53.333333333333336,5.266666666666667,323.3333333333333,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-04 21:00:00,2020.0,10.0,4.0,21.0,2020.0,8.0,18.0,13.0,0.0,20.0,55.0,5.3,330.0,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-04 22:00:00,2020.0,10.0,4.0,22.0,2020.0,8.0,18.0,12.666666666666666,0.0,13.333333333333332,55.0,5.533333333333333,331.6666666666667,2.333333333333333,0.0,0.0,6.0,18.0,12.0
2020-10-04 23:00:00,2020.0,10.0,4.0,23.0,2020.0,8.0,18.0,12.333333333333334,0.0,6.666666666666666,55.0,5.766666666666667,333.3333333333333,1.6666666666666667,0.0,0.0,6.0,18.0,12.0
2020-10-05 00:00:00,2020.0,10.0,5.0,0.0,2020.0,8.0,19.0,12.0,0.0,0.0,55.0,6.0,335.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-05 01:00:00,2020.0,10.0,5.0,1.0,2020.0,8.0,19.0,11.666666666666666,0.0,0.0,55.0,5.333333333333333,336.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-05 02:00:00,2020.0,10.0,5.0,2.0,2020.0,8.0,19.0,11.333333333333334,0.0,0.0,55.0,4.666666666666667,337.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-05 03:00:00,2020.0,10.0,5.0,3.0,2020.0,8.0,19.0,11.0,0.0,0.0,55.0,4.0,338.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-05 04:00:00,2020.0,10.0,5.0,4.0,2020.0,8.0,19.0,11.0,0.0,0.0,56.66666666666666,4.0,337.6666666666667,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-05 05:00:00,2020.0,10.0,5.0,5.0,2020.0,8.0,19.0,11.0,0.0,0.0,58.333333333333336,4.0,337.3333333333333,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-05 06:00:00,2020.0,10.0,5.0,6.0,2020.0,8.0,19.0,11.0,0.0,0.0,60.0,4.0,337.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-05 07:00:00,2020.0,10.0,5.0,7.0,2020.0,8.0,19.0,12.0,0.0,0.0,58.333333333333336,4.3,336.3333333333333,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-05 08:00:00,2020.0,10.0,5.0,8.0,2020.0,8.0,19.0,13.0,0.0,0.0,56.66666666666666,4.6000000000000005,335.6666666666667,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-05 09:00:00,2020.0,10.0,5.0,9.0,2020.0,8.0,19.0,14.0,0.0,0.0,55.0,4.9,335.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-05 10:00:00,2020.0,10.0,5.0,10.0,2020.0,8.0,19.0,15.0,0.0,6.666666666666667,51.66666666666666,5.4,330.3333333333333,1.6666666666666663,0.0,0.0,6.0,18.0,12.0
2020-10-05 11:00:00,2020.0,10.0,5.0,11.0,2020.0,8.0,19.0,16.0,0.0,13.333333333333334,48.333333333333336,5.9,325.6666666666667,2.333333333333333,0.0,0.0,6.0,18.0,12.0
2020-10-05 12:00:00,2020.0,10.0,5.0,12.0,2020.0,8.0,19.0,17.0,0.0,20.0,45.0,6.4,321.0,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-05 13:00:00,2020.0,10.0,5.0,13.0,2020.0,8.0,19.0,17.333333333333332,0.0,13.333333333333332,43.333333333333336,6.2,321.0,2.333333333333333,0.0,0.0,6.0,18.0,12.0
2020-10-05 14:00:00,2020.0,10.0,5.0,14.0,2020.0,8.0,19.0,17.666666666666668,0.0,6.666666666666666,41.66666666666666,6.0,321.0,1.6666666666666667,0.0,0.0,6.0,18.0,12.0
2020-10-05 15:00:00,2020.0,10.0,5.0,15.0,2020.0,8.0,19.0,18.0,0.0,0.0,40.0,5.8,321.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-05 16:00:00,2020.0,10.0,5.0,16.0,2020.0,8.0,19.0,17.0,0.0,0.0,43.333333333333336,5.633333333333333,324.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-05 17:00:00,2020.0,10.0,5.0,17.0,2020.0,8.0,19.0,16.0,0.0,0.0,46.66666666666666,5.466666666666667,327.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-05 18:00:00,2020.0,10.0,5.0,18.0,2020.0,8.0,19.0,15.0,0.0,0.0,50.0,5.3,330.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-05 19:00:00,2020.0,10.0,5.0,19.0,2020.0,8.0,19.0,14.0,0.0,0.0,55.0,5.166666666666667,333.3333333333333,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-05 20:00:00,2020.0,10.0,5.0,20.0,2020.0,8.0,19.0,13.0,0.0,0.0,60.0,5.033333333333333,336.6666666666667,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-05 21:00:00,2020.0,10.0,5.0,21.0,2020.0,8.0,19.0,12.0,0.0,0.0,65.0,4.9,340.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-05 22:00:00,2020.0,10.0,5.0,22.0,2020.0,8.0,19.0,11.666666666666666,0.0,0.0,66.66666666666667,4.1000000000000005,341.3333333333333,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-05 23:00:00,2020.0,10.0,5.0,23.0,2020.0,8.0,19.0,11.333333333333334,0.0,0.0,68.33333333333333,3.3,342.6666666666667,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-06 00:00:00,2020.0,10.0,6.0,0.0,2020.0,8.0,20.0,11.0,0.0,0.0,70.0,2.5,344.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-06 01:00:00,2020.0,10.0,6.0,1.0,2020.0,8.0,20.0,10.666666666666666,0.0,0.0,70.0,2.466666666666667,345.3333333333333,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-06 02:00:00,2020.0,10.0,6.0,2.0,2020.0,8.0,20.0,10.333333333333334,0.0,0.0,70.0,2.433333333333333,346.6666666666667,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-06 03:00:00,2020.0,10.0,6.0,3.0,2020.0,8.0,20.0,10.0,0.0,0.0,70.0,2.4,348.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-06 04:00:00,2020.0,10.0,6.0,4.0,2020.0,8.0,20.0,9.666666666666666,0.0,0.0,70.0,2.3,348.3333333333333,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-06 05:00:00,2020.0,10.0,6.0,5.0,2020.0,8.0,20.0,9.333333333333334,0.0,0.0,70.0,2.2,348.6666666666667,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-06 06:00:00,2020.0,10.0,6.0,6.0,2020.0,8.0,20.0,9.0,0.0,0.0,70.0,2.1,349.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-06 07:00:00,2020.0,10.0,6.0,7.0,2020.0,8.0,20.0,10.0,0.0,0.0,65.0,2.2,348.6666666666667,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-06 08:00:00,2020.0,10.0,6.0,8.0,2020.0,8.0,20.0,11.0,0.0,0.0,60.0,2.3,348.3333333333333,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-06 09:00:00,2020.0,10.0,6.0,9.0,2020.0,8.0,20.0,12.0,0.0,0.0,55.0,2.4,348.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-06 10:00:00,2020.0,10.0,6.0,10.0,2020.0,8.0,20.0,13.666666666666666,0.0,0.0,50.0,2.6,345.3333333333333,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-06 11:00:00,2020.0,10.0,6.0,11.0,2020.0,8.0,20.0,15.333333333333334,0.0,0.0,45.0,2.8,342.6666666666667,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-06 12:00:00,2020.0,10.0,6.0,12.0,2020.0,8.0,20.0,17.0,0.0,0.0,40.0,3.0,340.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-06 13:00:00,2020.0,10.0,6.0,13.0,2020.0,8.0,20.0,17.333333333333332,0.0,0.0,38.333333333333336,3.0,338.6666666666667,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-06 14:00:00,2020.0,10.0,6.0,14.0,2020.0,8.0,20.0,17.666666666666668,0.0,0.0,36.66666666666666,3.0,337.3333333333333,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-06 15:00:00,2020.0,10.0,6.0,15.0,2020.0,8.0,20.0,18.0,0.0,0.0,35.0,3.0,336.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-06 16:00:00,2020.0,10.0,6.0,16.0,2020.0,8.0,20.0,17.0,0.0,0.0,36.66666666666666,2.8,338.3333333333333,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-06 17:00:00,2020.0,10.0,6.0,17.0,2020.0,8.0,20.0,16.0,0.0,0.0,38.333333333333336,2.6,340.6666666666667,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-06 18:00:00,2020.0,10.0,6.0,18.0,2020.0,8.0,20.0,15.0,0.0,0.0,40.0,2.4,343.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-06 19:00:00,2020.0,10.0,6.0,19.0,2020.0,8.0,20.0,14.0,0.0,0.0,45.0,3.0,345.6666666666667,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-06 20:00:00,2020.0,10.0,6.0,20.0,2020.0,8.0,20.0,13.0,0.0,0.0,50.0,3.6,348.3333333333333,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-06 21:00:00,2020.0,10.0,6.0,21.0,2020.0,8.0,20.0,12.0,0.0,0.0,55.0,4.2,351.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-06 22:00:00,2020.0,10.0,6.0,22.0,2020.0,8.0,20.0,12.0,0.0,6.666666666666667,58.333333333333336,3.466666666666667,353.0,1.6666666666666663,0.0,0.0,6.0,18.0,12.0
2020-10-06 23:00:00,2020.0,10.0,6.0,23.0,2020.0,8.0,20.0,12.0,0.0,13.333333333333334,61.66666666666666,2.7333333333333334,355.0,2.333333333333333,0.0,0.0,6.0,18.0,12.0
2020-10-07 00:00:00,2020.0,10.0,7.0,0.0,2020.0,8.0,21.0,12.0,0.0,20.0,65.0,2.0,357.0,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-07 01:00:00,2020.0,10.0,7.0,1.0,2020.0,8.0,21.0,11.666666666666666,0.0,20.0,65.0,1.933333333333333,358.0,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-07 02:00:00,2020.0,10.0,7.0,2.0,2020.0,8.0,21.0,11.333333333333334,0.0,20.0,65.0,1.8666666666666667,359.0,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-07 03:00:00,2020.0,10.0,7.0,3.0,2020.0,8.0,21.0,11.0,0.0,20.0,65.0,1.8,360.0,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-07 04:00:00,2020.0,10.0,7.0,4.0,2020.0,8.0,21.0,11.0,0.0,20.0,66.66666666666667,1.7333333333333334,242.3333333333333,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-07 05:00:00,2020.0,10.0,7.0,5.0,2020.0,8.0,21.0,11.0,0.0,20.0,68.33333333333333,1.6666666666666667,124.66666666666666,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-07 06:00:00,2020.0,10.0,7.0,6.0,2020.0,8.0,21.0,11.0,0.0,20.0,70.0,1.6,7.0,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-07 07:00:00,2020.0,10.0,7.0,7.0,2020.0,8.0,21.0,12.0,0.0,20.0,65.0,1.6,10.666666666666666,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-07 08:00:00,2020.0,10.0,7.0,8.0,2020.0,8.0,21.0,13.0,0.0,20.0,60.0,1.6,14.333333333333332,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-07 09:00:00,2020.0,10.0,7.0,9.0,2020.0,8.0,21.0,14.0,0.0,20.0,55.0,1.6,18.0,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-07 10:00:00,2020.0,10.0,7.0,10.0,2020.0,8.0,21.0,15.666666666666666,0.0,23.33333333333333,48.333333333333336,1.7666666666666668,25.0,3.333333333333333,0.0,0.0,6.0,18.0,12.0
2020-10-07 11:00:00,2020.0,10.0,7.0,11.0,2020.0,8.0,21.0,17.333333333333332,0.0,26.666666666666668,41.66666666666666,1.933333333333333,32.0,3.6666666666666665,0.0,0.0,6.0,18.0,12.0
2020-10-07 12:00:00,2020.0,10.0,7.0,12.0,2020.0,8.0,21.0,19.0,0.0,30.0,35.0,2.1,39.0,4.0,0.0,0.0,6.0,18.0,12.0
2020-10-07 13:00:00,2020.0,10.0,7.0,13.0,2020.0,8.0,21.0,19.33333333333333,0.0,26.666666666666668,35.0,2.1333333333333333,38.0,3.6666666666666665,0.0,0.0,6.0,18.0,12.0
2020-10-07 14:00:00,2020.0,10.0,7.0,14.0,2020.0,8.0,21.0,19.666666666666668,0.0,23.33333333333333,35.0,2.166666666666667,37.0,3.333333333333333,0.0,0.0,6.0,18.0,12.0
2020-10-07 15:00:00,2020.0,10.0,7.0,15.0,2020.0,8.0,21.0,20.0,0.0,20.0,35.0,2.2,36.0,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-07 16:00:00,2020.0,10.0,7.0,16.0,2020.0,8.0,21.0,19.0,0.0,20.0,38.333333333333336,2.0,31.33333333333333,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-07 17:00:00,2020.0,10.0,7.0,17.0,2020.0,8.0,21.0,18.0,0.0,20.0,41.66666666666666,1.8,26.666666666666664,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-07 18:00:00,2020.0,10.0,7.0,18.0,2020.0,8.0,21.0,17.0,0.0,20.0,45.0,1.6,22.0,3.0,0.0,0.0,6.0,18.0,12.0
2020-10-07 19:00:00,2020.0,10.0,7.0,19.0,2020.0,8.0,21.0,16.0,0.0,13.333333333333332,50.0,1.6333333333333333,26.666666666666668,2.333333333333333,0.0,0.0,6.0,18.0,12.0
2020-10-07 20:00:00,2020.0,10.0,7.0,20.0,2020.0,8.0,21.0,15.0,0.0,6.666666666666666,55.0,1.6666666666666667,31.333333333333336,1.6666666666666667,0.0,0.0,6.0,18.0,12.0
2020-10-07 21:00:00,2020.0,10.0,7.0,21.0,2020.0,8.0,21.0,14.0,0.0,0.0,60.0,1.7,36.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-07 22:00:00,2020.0,10.0,7.0,22.0,2020.0,8.0,21.0,14.0,0.0,0.0,63.333333333333336,1.5666666666666669,34.666666666666664,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-07 23:00:00,2020.0,10.0,7.0,23.0,2020.0,8.0,21.0,14.0,0.0,0.0,66.66666666666667,1.4333333333333331,33.333333333333336,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-08 00:00:00,2020.0,10.0,8.0,0.0,2020.0,8.0,22.0,14.0,0.0,0.0,70.0,1.3,32.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-08 01:00:00,2020.0,10.0,8.0,1.0,2020.0,8.0,22.0,13.333333333333334,0.0,0.0,73.33333333333333,1.2666666666666666,32.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-08 02:00:00,2020.0,10.0,8.0,2.0,2020.0,8.0,22.0,12.666666666666666,0.0,0.0,76.66666666666667,1.2333333333333334,32.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-08 03:00:00,2020.0,10.0,8.0,3.0,2020.0,8.0,22.0,12.0,0.0,0.0,80.0,1.2,32.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-08 04:00:00,2020.0,10.0,8.0,4.0,2020.0,8.0,22.0,11.666666666666666,0.0,0.0,81.66666666666667,1.2333333333333334,30.33333333333333,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-08 05:00:00,2020.0,10.0,8.0,5.0,2020.0,8.0,22.0,11.333333333333334,0.0,0.0,83.33333333333333,1.2666666666666666,28.666666666666668,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-08 06:00:00,2020.0,10.0,8.0,6.0,2020.0,8.0,22.0,11.0,0.0,0.0,85.0,1.3,27.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-08 07:00:00,2020.0,10.0,8.0,7.0,2020.0,8.0,22.0,12.666666666666666,0.0,0.0,78.33333333333333,1.3333333333333333,27.33333333333333,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-08 08:00:00,2020.0,10.0,8.0,8.0,2020.0,8.0,22.0,14.333333333333334,0.0,0.0,71.66666666666667,1.3666666666666667,27.666666666666668,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-08 09:00:00,2020.0,10.0,8.0,9.0,2020.0,8.0,22.0,16.0,0.0,0.0,65.0,1.4,28.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-08 10:00:00,2020.0,10.0,8.0,10.0,2020.0,8.0,22.0,17.666666666666668,0.0,0.0,55.0,1.8,36.0,1.0,0.0,0.0,6.0,18.0,12.0
2020-10-08 11:00:00,2020.0,10.0,8.0,11.0,2020.0,8.0,22.0,19.33333333333333,0.0,0.0,45.0,2.2,44.0,1.0,0.0,0.0,6.0,18.0,12.0
